SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
smoothpursuit,25.8347,0.04789277,0.03208017,-0.0536128,-0.08578314,-0.08602872,-0.004305496,-0.9925834,0.17152,-0.169553,0.9704806,0.1133743,0.03049254,-0.04937192,-0.04617606,0.003202498,0.002002455,-0.9989262,-0.006583049,-0.09224013,0.995715,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.8451,0.04788551,0.03212428,-0.05362301,-0.08512906,-0.0844943,-0.004210047,-0.9927719,0.1684839,-0.168316,0.9712275,0.1133659,0.03053641,-0.04936439,-0.04614022,0.003337245,0.00200087,-0.9989275,-0.006851973,-0.09216811,0.9957199,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.8563,0.04787633,0.03214872,-0.05363345,-0.08503366,-0.08446744,-0.004166719,-0.9927826,0.1684242,-0.168136,0.9712691,0.1133564,0.0305568,-0.04937134,-0.04604109,0.003363419,0.002036665,-0.9989319,-0.006907194,-0.09197012,0.9957378,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.8677,0.0478674,0.03218114,-0.05365787,-0.08498098,-0.08440576,-0.004122687,-0.9927925,0.1682955,-0.168041,0.9713078,0.1133468,0.03058386,-0.04938792,-0.04551232,0.00496397,0.002180107,-0.9989491,-0.01011595,-0.09090734,0.995808,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.8785,0.04786274,0.03220105,-0.05367129,-0.08406088,-0.08302644,-0.003969456,-0.9929878,0.1655558,-0.1662837,0.9720808,0.113342,0.03059888,-0.04940038,-0.0454294,0.004971383,0.002222174,-0.9989527,-0.01013426,-0.09074157,0.9958229,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.8902,0.04786219,0.03222072,-0.05368334,-0.08405403,-0.08301912,-0.003991581,-0.9929889,0.1655452,-0.1662667,0.9720855,0.1133415,0.03062153,-0.0494112,-0.04542451,0.004979643,0.002199833,-0.998953,-0.01014871,-0.09073199,0.9958236,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.9021,0.04787298,0.03221881,-0.05371639,-0.08400439,-0.08303883,-0.003956275,-0.9929916,0.1655784,-0.1661742,0.9720956,0.1133523,0.03061616,-0.04944697,-0.04499974,0.00645344,0.002325737,-0.9989635,-0.01310282,-0.08987617,0.9958668,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.9122,0.04787972,0.03223085,-0.05373143,-0.08341438,-0.08180427,-0.003879879,-0.993144,0.1631341,-0.1650502,0.9727002,0.1133598,0.03063154,-0.04947137,-0.04497581,0.006380482,0.00230523,-0.9989651,-0.01295512,-0.08982912,0.9958729,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.9230,0.04788979,0.03223884,-0.05371851,-0.08331204,-0.08178198,-0.003872114,-0.9931545,0.1630895,-0.1648501,0.9727416,0.1133696,0.03064024,-0.04945514,-0.04487289,0.006403502,0.002304789,-0.9989696,-0.01300065,-0.08962379,0.9958909,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.9350,0.04788727,0.03225064,-0.05371555,-0.08336196,-0.08188175,-0.003887279,-0.993142,0.1632885,-0.1649439,0.9726923,0.113368,0.03065407,-0.04946532,-0.04464467,0.00755517,0.002369412,-0.9989716,-0.01530636,-0.08916171,0.9958996,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.9454,0.04789158,0.03225136,-0.05371222,-0.08279216,-0.08057257,-0.00378263,-0.9932972,0.1606914,-0.1638649,0.973307,0.1133731,0.03065515,-0.04947341,-0.04462,0.007467438,0.00237244,-0.9989733,-0.01513126,-0.08911294,0.9959066,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.9568,0.04788937,0.03225315,-0.05371194,-0.08277828,-0.08058874,-0.003814595,-0.9932969,0.1607286,-0.163832,0.9733064,0.1133711,0.03066158,-0.04947485,-0.04460899,0.007452566,0.002338781,-0.998974,-0.0150985,-0.08909158,0.995909,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.9677,0.0478864,0.03224921,-0.05371119,-0.082725,-0.08063468,-0.003790937,-0.9932976,0.1608157,-0.1637297,0.9733092,0.1133685,0.0306561,-0.04948013,-0.04385939,0.008347015,0.00243027,-0.9989999,-0.01689051,-0.08759049,0.9960133,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.9791,0.04787528,0.03224361,-0.05371556,-0.07906577,-0.06987508,-0.003054041,-0.9944128,0.1394523,-0.1568212,0.9777322,0.1133573,0.03064907,-0.04948423,-0.04381342,0.008348672,0.002443577,-0.9990019,-0.0168948,-0.08749858,0.9960214,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,25.9896,0.04788841,0.0322473,-0.05373048,-0.07906072,-0.06981224,-0.00311632,-0.9944174,0.1393378,-0.1568036,0.9777513,0.11337,0.03066027,-0.04949027,-0.04272872,0.0095713,0.00248203,-0.9990378,-0.01933629,-0.08532771,0.9961653,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,26.0038,0.04788082,0.03224599,-0.05374387,-0.07909847,-0.06982929,-0.003127463,-0.9944132,0.1393731,-0.1568763,0.9777346,0.1133626,0.03065991,-0.04950593,-0.04276734,0.009554316,0.002473306,-0.9990363,-0.01930177,-0.08540499,0.9961593,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
