SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
smoothpursuit,22.4388,0.334583,0.3439744,-0.1032409,-0.8285977,-0.001383303,-0.01649785,-0.5595997,0.02888836,-0.9273204,-0.3731521,0.3104362,0.2429891,-0.128503,-0.6394344,0.06310661,0.0384011,-0.7652886,-0.1456995,-0.9738569,0.1742824,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.4499,0.3813578,0.386693,-0.07256071,-0.883751,0.001795684,-0.01794229,-0.46761,0.03003367,-0.826566,-0.5620381,0.3572754,0.2934366,-0.1188486,-0.7177961,0.06035838,0.04399585,-0.6922355,-0.1467245,-0.9884569,-0.03774889,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.4612,0.4284745,0.4217385,-0.03353363,-0.9286753,0.00518387,-0.0188205,-0.3703798,0.03111627,-0.6881203,-0.7249293,0.4044527,0.3405106,-0.09868164,-0.7877695,0.05704583,0.04948512,-0.6113233,-0.1477126,-0.9575179,-0.24767,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.4723,0.4760367,0.4474608,0.01220617,-0.9629682,0.00885389,-0.01927247,-0.2687795,0.03235806,-0.5179936,-0.8547723,0.4520893,0.3820378,-0.06882242,-0.8487376,0.05333817,0.05470678,-0.5232655,-0.1486835,-0.8823943,-0.4464009,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.4835,0.5237123,0.4627187,0.06273436,-0.986213,0.01246586,-0.01944888,-0.1638603,0.03427616,-0.3236873,-0.9455431,0.4999137,0.4161652,-0.03046262,-0.9000282,0.04902663,0.05936946,-0.4289767,-0.1489309,-0.7663609,-0.6249087,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.4945,0.5717255,0.4665041,0.1156143,-0.9980592,0.01623329,-0.01934106,-0.05692294,0.03675896,-0.1142529,-0.9927714,0.5481331,0.4410228,0.0145531,-0.9409403,0.04440893,0.06348828,-0.3295883,-0.1487507,-0.6146069,-0.7746817,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.5057,0.6199757,0.4588089,0.167869,-0.9983556,0.01996644,-0.01881064,0.05033501,0.03956944,0.09975332,-0.9942252,0.5966277,0.4555303,0.06364135,-0.9708514,0.03939586,0.06709884,-0.2267013,-0.1481482,-0.4348996,-0.8882089,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.5174,0.6683351,0.4401556,0.2171201,-0.9872054,0.0235383,-0.01797317,0.1566796,0.04286237,0.3085038,-0.950257,0.6452886,0.4591776,0.1145223,-0.9895294,0.03399699,0.07003991,-0.1215333,-0.1468766,-0.2357593,-0.9606483,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.5276,0.7168179,0.4114637,0.2610707,-0.9648528,0.02690714,-0.01680604,0.2608694,0.0464692,0.5024967,-0.8633296,0.6941136,0.4518604,0.16478,-0.9968629,0.02826851,0.07231713,-0.01534449,-0.1450481,-0.02650412,-0.9890697,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.5390,0.7653931,0.3736999,0.297995,-0.9315526,0.030138,-0.01539217,0.3620283,0.05049885,0.673569,-0.737397,0.7430816,0.4336455,0.2123913,-0.9928586,0.02236951,0.07387253,0.09096272,-0.1426204,0.1839312,-0.9725374,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.5503,0.8140814,0.3281387,0.3263151,-0.8876043,0.03329346,-0.01387885,0.4591923,0.05521405,0.814238,-0.5778997,0.792241,0.4049594,0.2553161,-0.9775459,0.01648237,0.07458762,0.1963899,-0.1393517,0.386419,-0.9117354,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.5614,0.8627498,0.2770286,0.3444121,-0.8335259,0.03622111,-0.01220155,0.5511568,0.06026763,0.9179229,-0.3921548,0.8414269,0.3672551,0.2912726,-0.9510847,0.01054801,0.07449979,0.299627,-0.1353903,0.571513,-0.8093469,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.5723,0.9114038,0.2222284,0.3513848,-0.7698359,0.03904922,-0.01056964,0.6369585,0.06601925,0.9798817,-0.1883444,0.8906833,0.3217947,0.3185745,-0.9137185,0.004832995,0.07346661,0.3996222,-0.1303928,0.7309945,-0.6698096,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.5834,0.9600636,0.1659617,0.346667,-0.697243,0.04180219,-0.009084122,0.7155573,0.0724914,0.9970752,0.02420963,0.9400361,0.2703586,0.335734,-0.8658445,-0.0005158838,0.07143413,0.495187,-0.1242126,0.8574362,-0.4993741,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.5945,1.008725,0.1105803,0.3298854,-0.6165919,0.04456928,-0.007772444,0.785982,0.07964616,0.9685674,0.2356561,0.9894789,0.215064,0.3413783,-0.8080028,-0.00531298,0.06844883,0.585165,-0.1168316,0.9449025,-0.3057936,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.6059,1.057353,0.05845618,0.3011891,-0.5287199,0.04738873,-0.006647094,0.8474464,0.08734772,0.8954936,0.4364191,1.038966,0.1582623,0.3346556,-0.7407773,-0.009440375,0.06456029,0.6685745,-0.1082728,0.9893107,-0.09768035,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.6168,0.01556686,0.01955259,-0.02287248,-0.2189334,-0.01092225,0.003494801,-0.9756725,0.01978283,-0.4272909,0.9038978,1.088379,0.1026819,0.3153649,-0.6648961,-0.01287573,0.05982088,0.7444252,-0.09871937,0.9883904,0.1154947,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.6279,0.01560949,0.01962435,-0.02276075,-0.2188838,-0.01107487,0.00386531,-0.9756805,0.01991897,-0.4272069,0.9039344,0.08272465,0.02316475,-0.01854245,-0.1494914,0.06859204,0.01250478,-0.9863017,-0.1390436,-0.2931718,0.9458949,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.6386,0.01563015,0.01972723,-0.02267636,-0.2189769,-0.01122128,0.003979158,-0.9756575,0.02015356,-0.4273821,0.9038464,0.0827473,0.02325618,-0.01847989,-0.1495776,0.06843747,0.01261543,-0.986298,-0.1387735,-0.2933294,0.9458857,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.6503,0.01560526,0.01980698,-0.02262602,-0.2189482,-0.009246184,0.00415021,-0.9756839,0.01622534,-0.4273252,0.9039524,0.08272257,0.02334499,-0.01844018,-0.1496383,0.06834491,0.0125609,-0.9862959,-0.1385758,-0.2934582,0.9458748,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.6615,0.01552133,0.0198853,-0.0225983,-0.219033,-0.009183425,0.003893578,-0.9756665,0.01621428,-0.4274779,0.9038804,0.08263599,0.02345431,-0.01839604,-0.1497433,0.06842451,0.0123168,-0.9862775,-0.1386598,-0.2936913,0.9457901,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.6724,0.01543389,0.0199548,-0.02257876,-0.2190495,-0.008962072,0.003494776,-0.9756663,0.01595693,-0.4275011,0.903874,0.08254354,0.02356923,-0.01833565,-0.1466512,0.07000844,0.01208325,-0.9866338,-0.1416894,-0.2876902,0.9471845,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.6837,0.01525062,0.02005064,-0.02258111,-0.2189991,-0.005144143,0.003136196,-0.9757065,0.0086647,-0.4273899,0.9040259,0.08234991,0.02374077,-0.01824048,-0.1466617,0.07064547,0.01141938,-0.9865947,-0.1427465,-0.2877778,0.9469991,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.6946,0.01508557,0.02010036,-0.02257927,-0.218954,-0.004496796,0.00263373,-0.9757213,0.007621908,-0.4272999,0.9040778,0.08217576,0.02383769,-0.01813947,-0.1466487,0.0713265,0.01096323,-0.9865528,-0.1439502,-0.2877896,0.9468133,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.7062,0.0148894,0.02013445,-0.02259042,-0.2189294,-0.003770883,0.002159668,-0.9757311,0.006413106,-0.4272487,0.9041114,0.08197001,0.02391291,-0.01804185,-0.1434201,0.072837,0.01063257,-0.9869207,-0.1468185,-0.2815397,0.9482509,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.7176,0.0147552,0.02016664,-0.02258548,-0.2190803,-0.003283448,0.001853801,-0.9756996,0.005595054,-0.4275252,0.9039861,0.08182938,0.02396917,-0.01796293,-0.143592,0.07334361,0.01037736,-0.9868609,-0.1477401,-0.2818885,0.9480041,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.7282,0.01455656,0.02013087,-0.02258906,-0.2188057,-0.001163594,0.001659717,-0.9757664,0.001544481,-0.4270103,0.9042454,0.0816208,0.02395058,-0.0178382,-0.1434453,0.07428201,0.01011183,-0.9868148,-0.1495062,-0.2816055,0.9478113,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.7392,0.01439843,0.02011991,-0.02248082,-0.2188773,-0.0004654638,0.001252274,-0.9757515,0.0003601653,-0.427141,0.904185,0.0814534,0.0239718,-0.01762608,-0.1411746,0.07556631,0.009836975,-0.9870475,-0.1519525,-0.2772054,0.9487189,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.7498,0.01429474,0.02006149,-0.02244554,-0.2179528,0.001675724,0.001312997,-0.975957,-0.003843212,-0.4254208,0.9049875,0.08134551,0.02392125,-0.01753954,-0.141079,0.07594323,0.009723581,-0.9870334,-0.1526606,-0.2770224,0.9486587,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.7618,0.01426681,0.01999891,-0.02240575,-0.2179325,0.001913956,0.001086074,-0.9759614,-0.004209275,-0.4253833,0.9050035,0.08131351,0.02388167,-0.01746212,-0.1410734,0.0761978,0.009514861,-0.9870166,-0.1531016,-0.2770336,0.9485844,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.7727,0.01424594,0.01988029,-0.02232572,-0.2179225,0.002037734,0.0009732547,-0.9759635,-0.004401695,-0.4253648,0.9050113,0.08129054,0.02377427,-0.01736267,-0.1389107,0.076417,0.009432876,-0.9873071,-0.1535147,-0.2728534,0.9497285,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.7836,0.01427123,0.01975715,-0.0222049,-0.2175787,0.002537716,0.001048917,-0.9760389,-0.005410264,-0.4247252,0.9053062,0.0813157,0.02364635,-0.0172365,-0.1389183,0.0764604,0.00946174,-0.9873024,-0.1536079,-0.2728618,0.949711,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.7944,0.01431068,0.01963079,-0.02209133,-0.2175248,0.002438438,0.001110086,-0.9760512,-0.005243022,-0.4246252,0.905354,0.08135655,0.02351558,-0.01713816,-0.1368833,0.07675066,0.009563773,-0.9875631,-0.1542105,-0.2688937,0.9507446,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.8059,0.01438162,0.01949465,-0.02199638,-0.2174458,0.002189019,0.001377773,-0.976069,-0.004872448,-0.4244781,0.9054251,0.08143207,0.02335238,-0.01708429,-0.1367854,0.07648173,0.009803554,-0.9875951,-0.1537479,-0.2686776,0.9508806,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,22.8171,0.01448803,0.01931512,-0.02193426,-0.217463,0.003013365,0.001805592,-0.9760622,-0.006667762,-0.424504,0.9054015,0.08154443,0.02314568,-0.01708244,-0.1367419,0.07606743,0.01006496,-0.9876305,-0.1530056,-0.2685697,0.9510308,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
