SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
saccade,6.0898,0.03890366,0.04030776,-0.05617492,-0.09722023,-0.03129965,-0.009663961,-0.9947237,0.06414808,-0.1928096,0.9791371,0.1061849,0.03920364,-0.05183924,-0.06062437,0.04835453,-0.006315086,-0.9969687,-0.09565021,-0.1214919,0.987973,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.1009,0.03889868,0.04027605,-0.05614902,-0.09727434,-0.03129998,-0.009739573,-0.9947177,0.06416411,-0.1929113,0.979116,0.1061801,0.03918135,-0.05181263,-0.06289633,0.04608689,-0.006520399,-0.9969341,-0.09107096,-0.126008,0.9878401,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.1115,0.03886996,0.04023588,-0.05612893,-0.09786664,-0.03326325,-0.009795547,-0.9945953,0.06808426,-0.1940237,0.9786314,0.1061514,0.03913844,-0.05179343,-0.06296649,0.04608283,-0.006501222,-0.9969299,-0.09106399,-0.1261455,0.9878232,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.1226,0.03884111,0.04020083,-0.05611362,-0.09787649,-0.03320245,-0.009825973,-0.9945961,0.06796952,-0.1940427,0.9786355,0.106122,0.03910661,-0.05176962,-0.06297848,0.04614457,-0.006528594,-0.9969262,-0.09118315,-0.1261723,0.9878088,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.1342,0.03884889,0.04019439,-0.05610606,-0.09785955,-0.03317017,-0.009855712,-0.9945985,0.06791095,-0.1940081,0.9786465,0.1061296,0.03910387,-0.05175728,-0.06368665,0.04471627,-0.006622166,-0.9969457,-0.0883159,-0.1275765,0.9878889,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.1453,0.03881779,0.04017282,-0.05610041,-0.09886957,-0.03507527,-0.01002064,-0.9944316,0.07174139,-0.1959351,0.9779891,0.1060975,0.03909028,-0.05173531,-0.06377783,0.04483507,-0.006691218,-0.9969341,-0.08854172,-0.1277646,0.9878444,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.1561,0.03878092,0.04015648,-0.056099,-0.09890117,-0.03500291,-0.01004184,-0.9944308,0.07160223,-0.1959978,0.9779867,0.10606,0.03907537,-0.05172405,-0.065042,0.04319129,-0.006795019,-0.9969242,-0.08523296,-0.1302709,0.9878081,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.1679,0.03874896,0.04014802,-0.05609771,-0.09894224,-0.03494623,-0.01012994,-0.9944278,0.07150757,-0.1960738,0.9779784,0.1060277,0.0390774,-0.05171417,-0.0650897,0.04325071,-0.006877637,-0.996918,-0.08533949,-0.1303731,0.9877854,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.1788,0.03874092,0.04015076,-0.05612258,-0.09970503,-0.03657126,-0.01016294,-0.9942929,0.07475168,-0.1975287,0.9774429,0.1060196,0.03907537,-0.05173949,-0.06507519,0.0432494,-0.006842261,-0.9969192,-0.08534179,-0.1303413,0.9877894,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.1927,0.03871707,0.04014289,-0.0561175,-0.09971555,-0.03646307,-0.01014649,-0.994296,0.0745337,-0.1975536,0.9774545,0.1059948,0.03906369,-0.05172019,-0.06508388,0.04335687,-0.006821222,-0.9969141,-0.08555825,-0.1303576,0.9877685,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.2102,0.03869271,0.0401479,-0.05611665,-0.09964474,-0.0364152,-0.01019734,-0.9943043,0.07444781,-0.1974117,0.9774897,0.10597,0.03907585,-0.05171195,-0.06655628,0.04204071,-0.006964373,-0.9968722,-0.0828914,-0.1332818,0.9876057,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.2176,0.03867219,0.04019248,-0.05611975,-0.1001277,-0.03752331,-0.01029644,-0.9942135,0.07667429,-0.1983239,0.9771329,0.1059488,0.03912711,-0.05170234,-0.06747901,0.04095745,-0.007083314,-0.9968545,-0.08070128,-0.1351138,0.9875382,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.2254,0.03867219,0.04019248,-0.05611975,-0.1001277,-0.03752331,-0.01029644,-0.9942135,0.07667429,-0.1983239,0.9771329,0.1059488,0.03912711,-0.05170234,-0.06747901,0.04095745,-0.007083314,-0.9968545,-0.08070128,-0.1351138,0.9875382,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.2343,0.03865588,0.04017794,-0.05612712,-0.1007753,-0.03882037,-0.01043257,-0.9940968,0.07928509,-0.1995508,0.9766746,0.1059323,0.03912342,-0.05170517,-0.06742533,0.04098467,-0.007164165,-0.9968565,-0.08074556,-0.135014,0.9875482,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.2452,0.03864041,0.04017472,-0.05613622,-0.1008198,-0.03882497,-0.01045856,-0.9940919,0.07930003,-0.1996363,0.976656,0.1059169,0.03912306,-0.05171471,-0.06747193,0.04098073,-0.007186665,-0.9968533,-0.08073376,-0.1351083,0.9875363,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.2559,0.03863503,0.04020023,-0.05612668,-0.1008286,-0.03882501,-0.01046078,-0.9940909,0.07930067,-0.1996534,0.9766524,0.1059116,0.03914869,-0.05170519,-0.0685185,0.03968183,-0.00725822,-0.996834,-0.07811775,-0.1371792,0.9874611,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
