SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
Fixation,13.2729,0.03466974,0.05005777,-0.058548,-0.01787913,-0.2190497,-0.004170804,-0.975541,0.427533,-0.03305643,0.9033951,0.1043606,0.04934788,-0.05436244,-0.03808989,-0.1888585,-0.005084036,-0.9812521,0.3710229,-0.07283125,0.9257632,0.069865,0.05443275,-0.1847825,-0.009203056,-0.0297778,0.005793948,0.9994974,-0.05963232,0.0180518,0.9980572
Fixation,13.2857,0.0346561,0.050071,-0.05855945,-0.0180056,-0.2191327,-0.004162116,-0.9755201,0.4276866,-0.03330554,0.9033133,0.1043477,0.04935539,-0.05438608,-0.03821609,-0.1889412,-0.00506974,-0.9812315,0.3711776,-0.0730819,0.9256815,0.06985058,0.05444527,-0.1847989,-0.009082148,-0.02969198,0.005756534,0.9995013,-0.05945892,0.01781339,0.9980718
Fixation,13.2949,0.03467463,0.05004942,-0.05855158,-0.01797226,-0.2194274,-0.00432209,-0.9754537,0.4282378,-0.03316544,0.9030573,0.1043666,0.04935741,-0.05438119,-0.03817505,-0.1889687,-0.005232972,-0.9812269,0.371242,-0.07293904,0.9256669,0.06986736,0.05443549,-0.1847926,-0.009086399,-0.02967203,0.005925923,0.9995009,-0.05942214,0.01781206,0.998074
Fixation,13.3025,0.03467623,0.05005264,-0.05855514,-0.01797205,-0.2194491,-0.004428169,-0.9754484,0.4282818,-0.0331181,0.9030381,0.1043685,0.04937494,-0.05438765,-0.03809505,-0.1820754,-0.005406673,-0.9825315,0.3582015,-0.07289033,0.9307947,0.06986779,0.05444622,-0.1847975,-0.009060119,-0.02965258,0.006029306,0.999501,-0.05938482,0.01775363,0.9980773
Fixation,13.3135,0.03465142,0.05008435,-0.05856573,-0.01798549,-0.2194506,-0.004344013,-0.9754482,0.4282817,-0.03318124,0.9030359,0.1043436,0.04939473,-0.05439865,-0.03810527,-0.1820752,-0.005322054,-0.9825315,0.3581949,-0.07294124,0.9307932,0.06984369,0.05447185,-0.1848083,-0.009067987,-0.02964873,0.005944526,0.9995016,-0.05937571,0.01777444,0.9980775
Fixation,13.3244,0.03462224,0.05010927,-0.05857613,-0.01789247,-0.2195733,-0.004272294,-0.9754226,0.4285064,-0.03302927,0.9029348,0.1043147,0.04941285,-0.05441361,-0.03804095,-0.1821064,-0.005253978,-0.9825287,0.3582493,-0.07283908,0.9307803,0.06981456,0.054492,-0.1848217,-0.009144999,-0.02961435,0.005893128,0.9995022,-0.05930701,0.01793185,0.9980787
Fixation,13.3358,0.03464829,0.05009556,-0.0585833,-0.01757571,-0.21959,-0.004260301,-0.9754246,0.4285368,-0.03241653,0.9029427,0.1043409,0.04940975,-0.0544224,-0.03772418,-0.1821247,-0.00525378,-0.9825375,0.3582852,-0.07221715,0.9308149,0.06983992,0.05447853,-0.1848326,-0.009454748,-0.02959832,0.005960609,0.9994994,-0.05927972,0.01854718,0.9980691
Fixation,13.3466,0.0346024,0.05012357,-0.05861147,-0.01760701,-0.2195086,-0.004171162,-0.9754428,0.428383,-0.03251806,0.903012,0.1042942,0.04942441,-0.0544392,-0.03799755,-0.1773835,-0.005221451,-0.9833941,0.3492727,-0.07288074,0.9341825,0.06979588,0.05449998,-0.184855,-0.009447074,-0.02967916,0.005864229,0.9994977,-0.0594393,0.01853656,0.9980598
Fixation,13.3579,0.03455878,0.05012619,-0.05863781,-0.0175958,-0.2186888,-0.004206417,-0.975627,0.4268654,-0.03249409,0.9037312,0.1042503,0.04943848,-0.05445796,-0.03777007,-0.177336,-0.0052526,-0.9834114,0.3491853,-0.07242408,0.9342507,0.06975231,0.05450475,-0.1848796,-0.009663804,-0.02973067,0.005939275,0.9994936,-0.05954602,0.01896466,0.9980454
Fixation,13.3691,0.03450468,0.05011821,-0.05866802,-0.01749921,-0.2185864,-0.004306633,-0.9756512,0.4266789,-0.03226351,0.9038275,0.1041954,0.04944742,-0.05447311,-0.03714162,-0.1737089,-0.005381156,-0.9840817,0.3422872,-0.07123127,0.9368914,0.06969852,0.05450392,-0.1849028,-0.00973324,-0.02983868,0.006057322,0.999489,-0.05976478,0.01909505,0.9980298
