SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
saccade,0.2724,0.01746159,0.03916693,-0.03684499,-0.1256466,-0.0188104,-0.0174651,-0.991743,0.04169902,-0.2485611,0.9677182,0.08663762,0.04122019,-0.03626625,-0.04801251,0.05342476,-0.0151309,-0.9973022,-0.1051083,-0.0973827,0.9896812,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.2836,0.01747817,0.03918123,-0.03684174,-0.1256479,-0.01878667,-0.01745081,-0.9917434,0.04164842,-0.2485653,0.9677193,0.08665424,0.04123223,-0.03625999,-0.04786359,0.05327174,-0.01511963,-0.9973177,-0.1048103,-0.09708131,0.9897424,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.2947,0.01749538,0.0392071,-0.03683083,-0.1251666,-0.01906462,-0.01739451,-0.9918001,0.042171,-0.2476172,0.9679397,0.08667172,0.04125023,-0.03625361,-0.04775326,0.05324344,-0.01506631,-0.9973254,-0.1047631,-0.09685544,0.9897695,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.3063,0.01750205,0.03922462,-0.03681686,-0.1251393,-0.01908432,-0.01725407,-0.9918056,0.04217419,-0.2475692,0.9679519,0.08667899,0.04124892,-0.03624482,-0.04771592,0.05321305,-0.01493016,-0.9973308,-0.1047172,-0.09676608,0.9897831,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.3168,0.01751401,0.03922498,-0.0368033,-0.1251403,-0.01907388,-0.01721544,-0.9918063,0.04214389,-0.2475732,0.9679522,0.0866911,0.04124379,-0.0362305,-0.04755897,0.05292653,-0.01489931,-0.997354,-0.1041558,-0.09644338,0.9898738,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.3278,0.0174772,0.03923786,-0.03677987,-0.1253302,-0.0194922,-0.01723782,-0.9917738,0.04298454,-0.2479263,0.9678248,0.08665427,0.04125774,-0.03620717,-0.04765067,0.05292412,-0.01490312,-0.9973497,-0.1041474,-0.09662623,0.9898569,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.3392,0.01748581,0.03922331,-0.03678371,-0.1252846,-0.01952297,-0.01725591,-0.9917787,0.04304874,-0.2478354,0.9678453,0.08666281,0.04124641,-0.03621497,-0.04760643,0.05289505,-0.01492679,-0.997353,-0.1040888,-0.09653994,0.9898715,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.3500,0.01748386,0.03923368,-0.03678847,-0.1253222,-0.01943898,-0.0172842,-0.991775,0.04289037,-0.2479109,0.9678329,0.0866607,0.04125905,-0.03620766,-0.04503698,0.05589582,-0.01484916,-0.9973098,-0.1101534,-0.09149165,0.9896947,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.3613,0.01744731,0.03924835,-0.03678465,-0.1230372,-0.006871754,-0.01698345,-0.992233,0.01781595,-0.2439296,0.9696293,0.08662383,0.04128277,-0.03619726,-0.04497337,0.05594127,-0.01491968,-0.9973091,-0.1102395,-0.09137394,0.989696,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.3724,0.01742453,0.03927708,-0.03678532,-0.1229609,-0.00680727,-0.01702065,-0.9922422,0.01769467,-0.2437823,0.9696686,0.08660084,0.04131556,-0.03618857,-0.02816166,0.09989692,-0.01355645,-0.9945068,-0.1979328,-0.05872243,0.9784551,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
